Date,AGRO3,ALUP4,BALM3,BBAS3,BBDC3,BMIN4,CEAB3,CEEB3,CMIG4,CSMG3,ENGI4,GGBR4,ITSA4,ITUB3,PETR3,SAPR4,SBSP3,SOJA3,TAEE4,VALE3,BVSP,selic,selic_m,selic_w,e_AGRO3,e_ALUP4,e_BALM3,e_BBAS3,e_BBDC3,e_BMIN4,e_CEAB3,e_CEEB3,e_CMIG4,e_CSMG3,e_ENGI4,e_GGBR4,e_ITSA4,e_ITUB3,e_PETR3,e_SAPR4,e_SBSP3,e_SOJA3,e_TAEE4,e_VALE3,e_BVSP
2023-05-31,-0.059693747436440514,0.0599863712067541,0.029852982982480736,0.040243160780330633,0.06619780019208488,0.09398754429078471,0.5036053653519024,-0.009442431695818154,-0.054067221270275745,0.15716421618762366,0.10410973160108972,-0.049246973192318855,0.01145489393785093,0.01259574647893702,0.09097174400211872,0.05846652307069822,0.130301562080418,-0.010087169855464762,0.029486215561037366,-0.12629638106552665,0.03669213626580792,0.00050788,4.2313484573952564e-05,9.764491376351714e-06,-0.05973606092101447,0.059944057722180144,0.029810669497906783,0.04020084729575668,0.06615548670751092,0.09394523080621076,0.5035630518673284,-0.009484745180392107,-0.0541095347548497,0.1571219027030497,0.10406741811651576,-0.04928928667689281,0.011412580453276977,0.012553432994363067,0.09092943051754476,0.058424209586124265,0.13025924859584403,-0.010129483340038714,0.029443902076463413,-0.1263386945501006,0.036649822781233965
2023-06-30,0.07407658756387558,0.036112221540871126,0.1277549689264097,0.1017682900157646,0.09825164914392559,0.09798038031095935,0.1658828195693316,0.05001042057466165,0.09453283547717595,0.058912096138970416,0.11010522401290501,0.04486883245360396,0.09344464159449517,0.09176836234127395,0.12502215122724847,0.08515772664485066,0.0737137211558001,-0.003693444676395874,0.01680712088209102,0.006404768267693761,0.08619336277921263,0.00050788,4.2313484573952564e-05,9.764491376351714e-06,0.07403427407930163,0.03606990805629717,0.12771265544183574,0.10172597653119064,0.09820933565935164,0.0979380668263854,0.16584050608475764,0.0499681070900877,0.094490521992602,0.05886978265439646,0.11006291052833106,0.044826518969030005,0.09340232810992122,0.0917260488567,0.12497983774267452,0.08511541316027671,0.07367140767122615,-0.0037357581609698265,0.016764807397517067,0.006362454783119809,0.08615104929463868
2023-07-31,0.05554778180654285,-0.03713422840311331,-0.19779876989234912,-0.02479895292729939,0.014242358952732292,-0.033212118432038196,0.04852703904591693,0.14715764433628742,-0.014884782304599664,-0.043979054345019364,-0.022676686601593055,0.15420767368061084,0.018500113905098647,0.009336390392682858,0.0503715049904403,-0.04641199810299668,0.0266868336344821,0.07225607110657695,-0.04049136010368848,0.07410800609683843,0.03213208150256541,0.00050788,4.2313484573952564e-05,9.764491376351714e-06,0.0555054683219689,-0.037176541887687264,-0.19784108337692308,-0.02484126641187334,0.01420004546815834,-0.03325443191661215,0.04848472556134298,0.14711533085171347,-0.014927095789173617,-0.044021367829593316,-0.022719000086167007,0.15416536019603688,0.018457800420524695,0.009294076908108906,0.050329191505866344,-0.04645431158757063,0.026644520149908146,0.072213757622003,-0.04053367358826243,0.07406569261226448,0.03208976801799146
2023-08-31,-0.08536362588629753,-0.01961850881795346,0.01668441673017007,-0.02287853352902225,-0.11475735771519124,0.013009398139357753,-0.06336959829602029,-0.1112256351102241,-0.027201583987702005,-0.12174342130661442,-0.11663690485324896,-0.12356900223752687,-0.0566588807108217,-0.059943067060662436,-0.007786642049571135,0.07985995422261971,-0.0031029211309423488,0.2317125678490375,-0.054342769513819,-0.06080540328007178,-0.052190146333462195,0.00049037,4.085498520245423e-05,9.427925364180467e-06,-0.08540448087149999,-0.019659363803155916,0.016643561744967617,-0.022919388514224703,-0.1147982127003937,0.012968543154155299,-0.06341045328122275,-0.11126649009542655,-0.02724243897290446,-0.12178427629181687,-0.11667775983845141,-0.12360985722272932,-0.056699735696024156,-0.05998392204586489,-0.00782749703477359,0.07981909923741726,-0.003143776116144803,0.23167171286383503,-0.054383624499021455,-0.06084625826527423,-0.05223100131866465
2023-10-31,-0.14917236255890032,-0.03876850569947354,0.07061756721395351,0.02449610989241835,-0.029661484189233978,-0.025317799038001354,-0.06381154231625108,-0.0763248787905213,-0.055500690361216964,-0.08245269129826172,-0.02584126812233567,-0.10292303105581668,-0.04636222290066527,-0.014853952864284814,-0.0013204607058692197,-0.04704115448526491,-0.044563485638058786,-0.05018417851725809,-0.019197737292034223,0.02079439621649204,-0.029787713611115763,0.00047279,3.9390631625835226e-05,9.090008045165021e-06,-0.14921175319052615,-0.03880789633109938,0.07057817658232768,0.024456719260792514,-0.029700874820859813,-0.02535718966962719,-0.06385093294787691,-0.07636426942214714,-0.0555400809928428,-0.08249208192988755,-0.025880658753961505,-0.10296242168744252,-0.04640161353229111,-0.01489334349591065,-0.001359851337495055,-0.04708054511689075,-0.04460287626968462,-0.05022356914888393,-0.019237127923660058,0.020755005584866204,-0.029827104242741598
2023-11-30,-0.026209501387624456,0.03568060342702717,0.04445176257083361,0.11550540616996718,0.1500740177379014,-0.07666085591875937,0.45462438771391844,0.12198369904994566,-0.058763185778993865,0.1591570030046756,0.12184693265343949,0.0036679904790459794,0.16965496345002595,0.16366265879945185,-0.003706633525041081,0.19145404947108702,0.146214014886084,0.22393500668130928,0.07385619805815491,0.06792948371826135,0.11812865144503881,0.00045513,3.791959057597438e-05,8.750547127345243e-06,-0.02624742097820043,0.035642683836451194,0.044413842980257634,0.11546748657939121,0.15003609814732544,-0.07669877550933535,0.45458646812334247,0.12194577945936969,-0.05880110536956984,0.15911908341409964,0.12180901306286351,0.003630070888470005,0.16961704385944998,0.16362473920887588,-0.0037445531156170553,0.19141612988051104,0.146176095295508,0.2238970870907333,0.07381827846757893,0.06789156412768538,0.11809073185446284
2024-01-31,-0.07985550129676255,-0.07425272505105474,0.0,0.018956243085137103,-0.11060983176009165,0.06651460717018765,-0.07008812597650427,-0.03729631823908308,0.0034782778756357047,0.04253933078305794,-0.06364208431641671,-0.12157809710174394,-0.036331909355417746,-0.033495097370026095,0.07842321827798715,-0.043371933158314224,0.045264781892471184,-0.0888614623848083,-0.03651199552811013,-0.13042733562996567,-0.049128560279465106,0.00043739,3.6441861728242486e-05,8.409542530785075e-06,-0.0798919431584908,-0.07428916691278298,-3.6441861728242486e-05,0.01891980122340886,-0.11064627362181989,0.0664781653084594,-0.07012456783823251,-0.037332760100811324,0.003441836013907462,0.042502888921329696,-0.06367852617814496,-0.12161453896347219,-0.03636835121714599,-0.03353153923175434,0.07838677641625891,-0.04340837502004247,0.04522834003074294,-0.08889790424653654,-0.03654843738983837,-0.1304637774916939,-0.04916500214119335
2024-02-29,-0.03886394636696178,0.009086375301317062,0.04445176257083361,0.024671005985769767,-0.10633565661730415,-0.05261293021390667,0.24963870975437685,0.014432449784565371,0.03831890637893398,-0.0333047312178989,0.013056524993610985,0.021627540787656496,0.029558691411619264,0.049660542406341435,-0.02254829553719606,-0.06785368290318705,0.003797030807317192,0.029852949927815065,-0.04210281253128434,-0.0114287592388429,0.009876546565529054,0.00041957,3.495744475734419e-05,8.066994174882325e-06,-0.03889890381171912,0.009051417856559718,0.044416805126076264,0.024636048541012423,-0.1063706140620615,-0.05264788765866402,0.2496037523096195,0.014397492339808027,0.03828394893417664,-0.03333968866265624,0.013021567548853641,0.021592583342899152,0.02952373396686192,0.04962558496158409,-0.022583252981953406,-0.0678886403479444,0.003762073362559848,0.02981799248305772,-0.042137769976041684,-0.011463716683600245,0.00984158912077171
2024-04-30,0.04381427170703889,-0.0578627139087291,0.12405261268226964,-0.03194240334259213,-0.0302812079257877,-0.051293306935896954,0.03509132908344714,0.013705724850171741,0.011163651263701002,-0.10648351582539783,-0.07091583324214623,-0.013057844382854622,-0.09378761589095763,-0.09157636875915731,0.1451537620040635,-0.019231343409940038,-0.04689110975347521,-0.00602899626670661,-0.029180927109095922,0.039644234819014024,-0.017179495847978288,0.00040168,3.34671723620783e-05,7.723094211042891e-06,0.04378080453467681,-0.05789618108109118,0.12401914550990756,-0.03197587051495421,-0.03031467509814978,-0.05132677410825903,0.035057861911085064,0.013672257677809663,0.011130184091338924,-0.10651698299775991,-0.07094930041450831,-0.0130913115552167,-0.09382108306331971,-0.09160983593151939,0.1451202948317014,-0.019264810582302117,-0.04692457692583729,-0.006062463439068688,-0.029214394281458,0.039610767646651945,-0.017212963020340366
2024-05-31,-0.010577981563429706,0.044546034006052615,-0.13353139262452274,-0.011001182899209372,-0.07647571091044059,0.03363838868374147,-0.13690765800749327,0.0007560185416890519,0.018256019092468545,0.028695636255351875,0.022064500305679413,-0.00824858210364221,0.017626227481527756,-0.013635705232634798,-0.0838531855060296,0.08198258126999658,-0.09005303818628896,-0.10786811957962472,-0.02744595079015344,-0.0014230400281673994,-0.030854549399196074,0.0003927,3.271911138646999e-05,7.550469149464334e-06,-0.010610700674816176,0.044513314894666145,-0.1335641117359092,-0.011033902010595842,-0.07650843002182706,0.033605669572355,-0.13694037711887974,0.0007232994303025819,0.018223299981082075,0.028662917143965405,0.022031781194292943,-0.00828130121502868,0.017593508370141286,-0.013668424344021268,-0.08388590461741607,0.08194986215861011,-0.09008575729767543,-0.10790083869101119,-0.02747866990153991,-0.0014557591395538694,-0.030887268510582544
2024-07-31,0.02731468121659475,0.01791089592639228,0.23319392570000774,-0.006008273893294724,0.0035682431632051426,0.031103730294284482,-0.1013240096875383,0.03727139479723185,0.0935621025435247,0.05040730879166988,-0.023286990806080432,-0.006550183565974255,0.03502115758002633,0.036011566540461004,0.005433389688180412,-0.008984820590131726,0.16297230093840032,0.012756103187978152,-0.014059972017813394,-0.009527728783390366,0.029776527192174385,0.0003927,3.271911138646999e-05,7.550469149464334e-06,0.02728196210520828,0.01787817681500581,0.23316120658862127,-0.006040993004681194,0.0035355240518186726,0.031071011182898012,-0.10135672879892477,0.03723867568584538,0.09352938343213824,0.05037458968028341,-0.023319709917466902,-0.006582902677360725,0.03498843846863986,0.035978847429074534,0.005400670576793942,-0.009017539701518196,0.16293958182701385,0.012723384076591682,-0.014092691129199864,-0.009560447894776836,0.029743808080787915
2024-09-30,-0.027388283801079272,-0.04401681470797758,0.03922071315328113,-0.033999676836228065,-0.07715909317004055,0.030771658666753687,0.03193303960114635,-0.011575613453450817,-0.01997465443252855,-0.02908666961744899,-0.036276702546091055,0.0427873368681273,0.009986481707412231,-0.012017810609683988,-0.08934288022226111,0.018628842536117185,-0.046786491046978185,-0.08609212971384528,-0.034249972551037455,0.06387736936865451,-0.03127728631310944,0.00040168,3.34671723620783e-05,7.723094211042891e-06,-0.02742175097344135,-0.04405028188033966,0.03918724598091905,-0.034033144008590144,-0.07719256034240263,0.03073819149439161,0.03189957242878427,-0.011609080625812895,-0.020008121604890627,-0.02912013678981107,-0.036310169718453134,0.04275386969576522,0.009953014535050153,-0.012051277782046066,-0.08937634739462319,0.018595375363755107,-0.04681995821934026,-0.08612559688620736,-0.034283439723399534,0.06384390219629243,-0.03131075348547152
2024-10-31,-0.06811491681794246,-0.034591478241023044,-0.006947164422342222,-0.031772449340338405,-0.027101959400227305,-0.006079069336731635,0.21587911347989097,0.021753857394243514,-0.0026350242409121094,0.0004338607792115923,-0.04029134268501533,-0.0427873368681273,-0.04244187397979138,-0.040252137515947695,-0.005361919639714774,-0.07307599360429995,0.018413500021781104,0.05446889627690421,0.01469979625099116,-0.023095666237822776,-0.016082693152547733,0.00040168,3.34671723620783e-05,7.723094211042891e-06,-0.06814838399030454,-0.03462494541338512,-0.006980631594704301,-0.03180591651270048,-0.027135426572589383,-0.006112536509093713,0.2158456463075289,0.021720390221881436,-0.0026684914132741877,0.00040039360684951397,-0.04032480985737741,-0.04282080404048938,-0.042475341152153456,-0.04028560468830977,-0.005395386812076852,-0.07310946077666203,0.018380032849419026,0.05443542910454213,0.014666329078629081,-0.023129133410184854,-0.016116160324909812
2024-12-31,-0.0651881623546613,-0.029886070293965616,0.0,-0.024521064109888968,-0.04502365938898256,0.04539357330860572,-0.2723476558860214,0.015666077213857044,-0.06869279531180394,-0.19804738069051497,-0.07389309065266625,-0.11250143742425012,-0.05032210019285355,-0.058479368337529536,-0.07830401427400346,-0.0753781470964563,-0.04938190035237877,-0.07767305463484764,-0.028497088448838248,-0.07468394193042771,-0.04379620919144145,0.00045513,3.791959057597438e-05,8.750547127345243e-06,-0.06522608194523727,-0.02992398988454159,-3.791959057597438e-05,-0.024558983700464943,-0.045061578979558536,0.04535565371802974,-0.27238557547659736,0.01562815762328107,-0.06873071490237992,-0.19808530028109095,-0.07393101024324222,-0.11253935701482609,-0.05036001978342952,-0.05851728792810551,-0.07834193386457944,-0.07541606668703227,-0.049419819942954746,-0.07771097422542361,-0.028535008039414222,-0.07472186152100369,-0.04383412878201742
2025-01-31,0.02456025329069167,0.03423865096884304,0.07410797215372167,0.13559794390265845,0.03509132908344714,0.031452849746548495,0.19568933752165085,-0.009108676667697768,-0.013593287748967064,0.0722536168555159,0.04699832566207385,-0.05204795191556677,0.07628968367074052,0.10271769188268509,0.05528181791349329,-0.0892785900509383,0.06633774578655416,0.034958764204342074,0.018792503244422054,-0.0069904824252216,0.047505462341222326,0.00049037,4.085498520245423e-05,9.427925364180467e-06,0.024519398305489215,0.03419779598364059,0.07406711716851921,0.135557088917456,0.03505047409824469,0.03141199476134604,0.1956484825364484,-0.009149531652900222,-0.013634142734169519,0.07221276187031345,0.04695747067687139,-0.052088806900769224,0.07624882868553806,0.10267683689748264,0.05524096292829084,-0.08931944503614075,0.0662968908013517,0.03491790921913962,0.0187516482592196,-0.0070313374104240545,0.04746460735601987
2025-02-28,-0.08753280795717444,-0.01201542846059489,0.09531015503356333,-0.013457225844379028,-0.0617596415720465,-0.0861777268636219,0.008138389204670915,-0.001308024687778797,0.01539189056922341,0.03899733160151797,-0.026164258718309963,-0.03306083154494033,-0.08082998228902749,-0.04283678295929194,-0.06445854850040611,0.04191094650060556,0.0043260806641214344,-0.07118395832105495,-0.02786692376827471,0.0179295574995062,-0.026803889595560904,0.00049037,4.085498520245423e-05,9.427925364180467e-06,-0.0875736629423769,-0.012056283445797344,0.09526930004836087,-0.013498080829581482,-0.06180049655724895,-0.08621858184882436,0.00809753421946846,-0.0013488796729812513,0.015351035584020956,0.038956476616315516,-0.026205113703512417,-0.03310168653014278,-0.08087083727422995,-0.042877637944494396,-0.06449940348560856,0.04187009151540311,0.00428522567891898,-0.0712248133062574,-0.027907778753477164,0.017888702514303745,-0.026844744580763358
2025-03-31,0.08133812499341753,0.05348867700369997,-0.02631728354661167,0.031714408140726125,0.09126557384500433,0.047599019719749336,0.07323916318724644,0.00860159137141192,-0.08139131351886197,-0.16401150563890754,0.04464383466274313,-0.029234697088117212,0.0724000139647969,0.0661784476329812,0.044329293157371996,0.0037243954531249734,0.07130643481971166,0.03622519411671288,0.029638443968615036,0.027717450822121847,0.0589835807608452,0.00052531,4.376529708949306e-05,1.0099513942041227e-05,0.08129435969632803,0.053444911706610476,-0.026361048843701163,0.03167064284363663,0.09122180854791484,0.04755525442265984,0.07319539789015694,0.008557826074322428,-0.08143507881595147,-0.16405527093599703,0.04460006936565364,-0.029278462385206705,0.0723562486677074,0.0661346823358917,0.0442855278602825,0.0036806301560354804,0.07126266952262217,0.036181428819623385,0.029594678671525543,0.027673685525032354,0.05893981546375571
2025-04-30,-0.058490889550669056,0.07201055161448,-0.06613980522156604,0.010936763203652333,0.06398770659204,-0.029022680952916158,0.20910958654082545,-0.0138509672297924,0.0559122530941738,0.06517122870677339,0.15736488874750942,-0.051358380386870905,0.11766548179763259,0.1046392585730489,-0.22639480468998707,0.09395741015417358,0.11926340489351972,0.01904826763818601,0.060936912552010725,-0.05175753601885713,0.03643097703403164,0.00052531,4.376529708949306e-05,1.0099513942041227e-05,-0.05853465484775855,0.07196678631739051,-0.06618357051865553,0.01089299790656284,0.06394394129495051,-0.02906644625000565,0.20906582124373596,-0.013894732526881892,0.05586848779708431,0.0651274634096839,0.15732112345041993,-0.0514021456839604,0.1176217165005431,0.1045954932759594,-0.22643856998707657,0.09391364485708409,0.11921963959643023,0.01900450234109652,0.06089314725492123,-0.051801301315946624,0.03638721173694215
